player_id,first_name,last_name,name,last_season,current_club_id,player_code,country_of_birth,city_of_birth,country_of_citizenship,date_of_birth,sub_position,position,foot,height_in_cm,market_value_in_eur,highest_market_value_in_eur,contract_expiration_date,agent_name,image_url,url,current_club_domestic_competition_id,current_club_name
128904,Ben,Gibson,Ben Gibson,2021,1123,ben-gibson,England,Nunthorpe,England,1993-01-15,Centre-Back,Defender,left,185.0,2500000.0,15000000.0,2024-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/128904-1434443733.jpg?lm=1,https://www.transfermarkt.co.uk/ben-gibson/profil/spieler/128904,GB1,Norwich City
128969,Mathew,Ryan,Mathew Ryan,2023,1090,mathew-ryan,Australia,Plumpton,Australia,1992-04-08,Goalkeeper,Goalkeeper,right,184.0,4000000.0,10000000.0,2024-06-30 00:00:00,Beckster Int.,https://img.a.transfermarkt.technology/portrait/header/128969-1668505563.jpg?lm=1,https://www.transfermarkt.co.uk/mathew-ryan/profil/spieler/128969,NL1,AZ Alkmaar
129521,Giannis,Riganas,Giannis Riganas,2012,5219,giannis-riganas,Greece,Kerkyra,Greece,1989-12-28,Goalkeeper,Goalkeeper,right,190.0,,100000.0,,MAGOS MANAGEMENT,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,https://www.transfermarkt.co.uk/giannis-riganas/profil/spieler/129521,GR1,AOK Kerkyra
129597,Daimy,Deflem,Daimy Deflem,2014,28643,daimy-deflem,Belgium,Tienen,Belgium,1994-05-04,Left Winger,Attack,,178.0,,200000.0,2024-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,https://www.transfermarkt.co.uk/daimy-deflem/profil/spieler/129597,BE1,SK Beveren
129699,Theodoros,Berios,Theodoros Berios,2017,2671,theodoros-berios,Greece,Athens,Greece,1989-03-21,Centre-Back,Defender,right,191.0,,600000.0,2023-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/129699-1570642971.jpg?lm=1,https://www.transfermarkt.co.uk/theodoros-berios/profil/spieler/129699,GR1,PAS Giannina
129702,Vasilios,Golias,Vasilios Golias,2015,28956,vasilios-golias,Greece,Ioannina,Greece,1985-06-01,Left-Back,Defender,left,178.0,,400000.0,,,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,https://www.transfermarkt.co.uk/vasilios-golias/profil/spieler/129702,GR1,AEL Kalloni
131163,Pedro,Santos,Pedro Santos,2017,1075,pedro-santos,Portugal,Lisboa,Portugal,1988-04-22,Right Winger,Attack,left,173.0,500000.0,4000000.0,2024-12-31 00:00:00,Proeleven S.A.,https://img.a.transfermarkt.technology/portrait/header/131163-1678030564.jpg?lm=1,https://www.transfermarkt.co.uk/pedro-santos/profil/spieler/131163,PO1,SC Braga
131314,Toni,Gorupec,Toni Gorupec,2016,1085,toni-gorupec,Croatia,Zagreb,Croatia,1993-07-04,Right-Back,Defender,right,178.0,300000.0,700000.0,2023-05-31 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/131314-1478189943.jpg?lm=1,https://www.transfermarkt.co.uk/toni-gorupec/profil/spieler/131314,PO1,Vitória Setúbal FC
131694,Olarenwaju,Kayode,Olarenwaju Kayode,2022,24245,olarenwaju-kayode,,Ibadan,,1993-05-08,Centre-Forward,Attack,right,176.0,1300000.0,4000000.0,2023-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/131694-1633643572.png?lm=1,https://www.transfermarkt.co.uk/olarenwaju-kayode/profil/spieler/131694,TR1,Ümraniyespor
131908,Najib,Ammari,Najib Ammari,2012,244,najib-ammari,France,Marseille,Algeria,1992-04-10,Attacking Midfield,Midfield,right,178.0,100000.0,400000.0,,,https://img.a.transfermarkt.technology/portrait/header/131908-1665262255.png?lm=1,https://www.transfermarkt.co.uk/najib-ammari/profil/spieler/131908,FR1,Olympique Marseille
131951,Kevin,Lasagna,Kevin Lasagna,2023,6646,kevin-lasagna,Italy,Suzzara,Italy,1992-08-10,Centre-Forward,Attack,left,181.0,1600000.0,8000000.0,2024-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/131951-1695219133.png?lm=1,https://www.transfermarkt.co.uk/kevin-lasagna/profil/spieler/131951,TR1,Fatih Karagümrük
134578,Ondrej,Vanek,Ondrej Vanek,2019,28095,ondrej-vanek,CSSR,Brno,Czech Republic,1990-07-05,Central Midfield,Midfield,right,179.0,,1500000.0,,,https://img.a.transfermarkt.technology/portrait/header/134578-1555524396.png?lm=1,https://www.transfermarkt.co.uk/ondrej-vanek/profil/spieler/134578,RU1,FK Ufa
134580,,Filipe Melo,Filipe Melo,2020,4294,filipe-melo,Portugal,Santa Maria de Lamas,Portugal,1989-11-03,Defensive Midfield,Midfield,right,189.0,,800000.0,2023-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/134580-1563989148.jpg?lm=1,https://www.transfermarkt.co.uk/filipe-melo/profil/spieler/134580,PO1,SC Farense
134883,Daniele,Baselli,Daniele Baselli,2021,1390,daniele-baselli,Italy,Manerbio,Italy,1992-03-12,Central Midfield,Midfield,right,182.0,900000.0,10000000.0,2024-06-30 00:00:00,Gr Sports,https://img.a.transfermarkt.technology/portrait/header/134883-1630509123.jpg?lm=1,https://www.transfermarkt.co.uk/daniele-baselli/profil/spieler/134883,IT1,Cagliari Calcio
135111,Elliott,Frear,Elliott Frear,2019,43,elliott-frear,England,Exeter,England,1990-09-11,Left Midfield,Midfield,,173.0,,350000.0,2023-06-30 00:00:00,ELITE SPORTS KSE LTD,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,https://www.transfermarkt.co.uk/elliott-frear/profil/spieler/135111,SC1,Heart of Midlothian FC
135490,Lindsay,Rose,Lindsay Rose,2020,605,lindsay-rose,France,Rennes,Mauritius,1992-02-08,Centre-Back,Defender,right,184.0,300000.0,3500000.0,2024-06-30 00:00:00,E.C.DIMITRIADIS sro,https://img.a.transfermarkt.technology/portrait/header/135490-1677703034.png?lm=1,https://www.transfermarkt.co.uk/lindsay-rose/profil/spieler/135490,GR1,Aris Thessaloniki
135747,Luca,Lezzerini,Luca Lezzerini,2021,607,luca-lezzerini,Italy,Roma,Italy,1995-03-24,Goalkeeper,Goalkeeper,right,195.0,500000.0,800000.0,,MM-Management,https://img.a.transfermarkt.technology/portrait/header/135747-1630656710.jpg?lm=1,https://www.transfermarkt.co.uk/luca-lezzerini/profil/spieler/135747,IT1,Venezia FC
136109,Alexei,Coselev,Alexei Coselev,2023,3999,alexei-coselev,Moldova,Chișinău,Moldova,1993-11-19,Goalkeeper,Goalkeeper,right,200.0,400000.0,2000000.0,2024-06-30 00:00:00,iFootball,https://img.a.transfermarkt.technology/portrait/header/136109-1489708057.jpg?lm=1,https://www.transfermarkt.co.uk/alexei-coselev/profil/spieler/136109,GR1,PAS Lamia 1964
136501,Kadeem,Harris,Kadeem Harris,2018,603,kadeem-harris,England,London,England,1993-06-08,Right Winger,Attack,right,174.0,750000.0,1500000.0,2024-06-30 00:00:00,PowerHause SG,https://img.a.transfermarkt.technology/portrait/header/136501-1663339715.png?lm=1,https://www.transfermarkt.co.uk/kadeem-harris/profil/spieler/136501,GB1,Cardiff City
136513,Vasilios,Karagounis,Vasilios Karagounis,2016,47,vasilios-karagounis,Greece,Lamia,Greece,1994-01-18,Defensive Midfield,Midfield,both,176.0,150000.0,300000.0,2023-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/136513-1649405954.png?lm=1,https://www.transfermarkt.co.uk/vasilios-karagounis/profil/spieler/136513,GR1,Iraklis Thessaloniki
136748,Giannis,Goniadis,Giannis Goniadis,2012,7185,giannis-goniadis,Greece,Komotini,Greece,1993-02-15,Centre-Forward,Attack,right,172.0,,300000.0,,,https://img.a.transfermarkt.technology/portrait/header/136748-1479325838.jpg?lm=1,https://www.transfermarkt.co.uk/giannis-goniadis/profil/spieler/136748,GR1,Panthrakikos Komotini
138267,Rúben,Brígido,Rúben Brígido,2013,1301,ruben-brigido,Portugal,Leiria,Portugal,1991-06-23,Left Winger,Attack,both,172.0,300000.0,600000.0,,,https://img.a.transfermarkt.technology/portrait/header/138267-1615804214.png?lm=1,https://www.transfermarkt.co.uk/ruben-brigido/profil/spieler/138267,PO1,CS Marítimo
138662,Álvaro,Arroyo,Álvaro Arroyo,2014,3709,alvaro-arroyo,Spain,Madrid,Spain,1988-07-22,Centre-Back,Defender,right,180.0,,1500000.0,,The WINNER TEAM,https://img.a.transfermarkt.technology/portrait/header/s_138662_3709_2013_10_17_1.jpg?lm=1,https://www.transfermarkt.co.uk/alvaro-arroyo/profil/spieler/138662,ES1,Getafe CF
138777,Eli,Elbaz,Eli Elbaz,2017,441,eli-elbaz,Israel,Kiryat Bialik,Israel,1992-01-21,Centre-Forward,Attack,,188.0,,350000.0,,,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,https://www.transfermarkt.co.uk/eli-elbaz/profil/spieler/138777,GR1,Apollon Smyrnis
139341,Josué,Sá,Josué Sá,2023,2425,josue-sa,Portugal,Lisboa,Portugal,1992-06-17,Centre-Back,Defender,right,187.0,600000.0,2500000.0,2024-06-30 00:00:00,MadeinFootball,https://img.a.transfermarkt.technology/portrait/header/139341-1676542787.jpg?lm=1,https://www.transfermarkt.co.uk/josue-sa/profil/spieler/139341,PO1,Rio Ave FC
139395,Ricardo,Esgaio,Ricardo Esgaio,2023,336,ricardo-esgaio,Portugal,Nazaré,Portugal,1993-05-16,Right-Back,Defender,right,172.0,3500000.0,6000000.0,2026-06-30 00:00:00,Proeleven S.A.,https://img.a.transfermarkt.technology/portrait/header/139395-1591776235.png?lm=1,https://www.transfermarkt.co.uk/ricardo-esgaio/profil/spieler/139395,PO1,Sporting CP
139435,Dani,Rodríguez,Dani Rodríguez,2023,237,dani-rodriguez,Spain,Betanzos,Spain,1988-06-06,Attacking Midfield,Midfield,right,178.0,1200000.0,1500000.0,2024-06-30 00:00:00,PROTIO SPORT,https://img.a.transfermarkt.technology/portrait/header/139435-1583332711.jpg?lm=1,https://www.transfermarkt.co.uk/dani-rodriguez/profil/spieler/139435,ES1,RCD Mallorca
141344,Lee,Lynch,Lee Lynch,2014,2999,lee-lynch,Ireland,Limerick,Ireland,1991-11-27,Attacking Midfield,Midfield,right,179.0,175000.0,175000.0,2025-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,https://www.transfermarkt.co.uk/lee-lynch/profil/spieler/141344,SC1,Hamilton Academical FC
142326,Philtzgerald,Mbaka,Philtzgerald Mbaka,2014,3709,philtzgerald-mbaka,France,Villepinte,Congo,1993-01-24,Central Midfield,Midfield,left,176.0,,25000.0,,,https://img.a.transfermarkt.technology/portrait/header/s_142326_8512_2012_1.jpg?lm=1,https://www.transfermarkt.co.uk/philtzgerald-mbaka/profil/spieler/142326,ES1,Getafe CF
142414,Cihan,Yildiz,Cihan Yildiz,2016,6890,cihan-yildiz,Germany,Gelsenkirchen,Germany,1995-03-03,Attacking Midfield,Midfield,left,178.0,,300000.0,2023-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/142414-1542501540.jpg?lm=1,https://www.transfermarkt.co.uk/cihan-yildiz/profil/spieler/142414,TR1,Basaksehir FK
142990,Stefano,Scognamillo,Stefano Scognamillo,2018,130,stefano-scognamillo,Russia,St. Petersburg,Italy,1994-05-04,Centre-Back,Defender,right,183.0,450000.0,450000.0,2023-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/142990-1613242254.png?lm=1,https://www.transfermarkt.co.uk/stefano-scognamillo/profil/spieler/142990,IT1,Parma Calcio 1913
143863,Martí,Riverola,Martí Riverola,2013,1025,marti-riverola,Spain,Barcelona,Spain,1991-01-26,Central Midfield,Midfield,right,177.0,250000.0,1000000.0,2024-06-30 00:00:00,GSM SPAIN,https://img.a.transfermarkt.technology/portrait/header/143863-1417079415.jpg?lm=1,https://www.transfermarkt.co.uk/marti-riverola/profil/spieler/143863,IT1,Bologna FC 1909
144304,Ognjen,Ozegovic,Ognjen Ozegovic,2023,30120,ognjen-ozegovic,Bosnia-Herzegovina,Bosanska Gradiska,Serbia,1994-06-09,Centre-Forward,Attack,both,180.0,500000.0,1500000.0,2024-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/144304-1547239105.png?lm=1,https://www.transfermarkt.co.uk/ognjen-ozegovic/profil/spieler/144304,GR1,AE Kifisias
144696,Dmitri,Otstavnov,Dmitri Otstavnov,2014,2698,dmitri-otstavnov,Russia,Tula,Russia,1993-06-04,Centre-Forward,Attack,right,190.0,,250000.0,,,https://img.a.transfermarkt.technology/portrait/header/144696-1583230753.png?lm=1,https://www.transfermarkt.co.uk/dmitri-otstavnov/profil/spieler/144696,RU1,Rubin Kazan
146488,Samir,Carruthers,Samir Carruthers,2012,405,samir-carruthers,England,London,Ireland,1993-04-04,Central Midfield,Midfield,left,173.0,,350000.0,,,https://img.a.transfermarkt.technology/portrait/header/s_146488_12124_2013_07_31_1.jpg?lm=1,https://www.transfermarkt.co.uk/samir-carruthers/profil/spieler/146488,GB1,Aston Villa
146805,Majeed,Waris,Majeed Waris,2021,667,majeed-waris,Ghana,Accra,Ghana,1991-09-19,Second Striker,Attack,right,172.0,800000.0,5000000.0,2024-05-31 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/146805-1449573579.jpg?lm=1,https://www.transfermarkt.co.uk/majeed-waris/profil/spieler/146805,FR1,RC Strasbourg Alsace
148365,Casper,Nielsen,Casper Nielsen,2023,2282,casper-nielsen,Denmark,Esbjerg,Denmark,1994-04-29,Central Midfield,Midfield,right,182.0,6500000.0,8000000.0,2026-06-30 00:00:00,Libera Sports,https://img.a.transfermarkt.technology/portrait/header/148365-1642262961.jpg?lm=1,https://www.transfermarkt.co.uk/casper-nielsen/profil/spieler/148365,BE1,Club Brugge KV
148550,Koray,Altinay,Koray Altinay,2021,2381,koray-altinay,Germany,München,Turkey,1991-10-11,Right-Back,Defender,right,186.0,250000.0,3000000.0,2024-06-30 00:00:00,MEK Football,https://img.a.transfermarkt.technology/portrait/header/148550-1663954599.png?lm=1,https://www.transfermarkt.co.uk/koray-altinay/profil/spieler/148550,TR1,Sivasspor
148656,Rafael,Broetto,Rafael Broetto,2018,1301,rafael-broetto,Brazil,Cianorte,Brazil,1990-08-18,Goalkeeper,Goalkeeper,right,196.0,200000.0,200000.0,2023-12-31 00:00:00,Elite Star Agency,https://img.a.transfermarkt.technology/portrait/header/148656-1470747571.JPG?lm=1,https://www.transfermarkt.co.uk/rafael-broetto/profil/spieler/148656,PO1,CS Marítimo
148911,Frankie,Sutherland,Frankie Sutherland,2014,1039,frankie-sutherland,England,London,Ireland,1993-12-06,Right Midfield,Midfield,,177.0,,50000.0,,,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,https://www.transfermarkt.co.uk/frankie-sutherland/profil/spieler/148911,GB1,Queens Park Rangers
149182,Vladimir,Sobolev,Vladimir Sobolev,2016,2698,vladimir-sobolev,UdSSR,"Gukovo, Rostov Region",Russia,1991-07-30,Right Midfield,Midfield,right,170.0,,300000.0,,,https://img.a.transfermarkt.technology/portrait/header/149182-1634899280.png?lm=1,https://www.transfermarkt.co.uk/vladimir-sobolev/profil/spieler/149182,RU1,Rubin Kazan
149579,Elbasan,Rashani,Elbasan Rashani,2023,3524,elbasan-rashani,Sweden,Hillerstorp,Kosovo,1993-05-09,Left Winger,Attack,left,181.0,2000000.0,2500000.0,2025-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/149579-1679509383.jpg?lm=1,https://www.transfermarkt.co.uk/elbasan-rashani/profil/spieler/149579,FR1,Clermont Foot 63
149650,Rafael,Veloso,Rafael Veloso,2016,68608,rafael-veloso,Portugal,Lourinhã,Portugal,1993-11-03,Goalkeeper,Goalkeeper,right,192.0,,500000.0,,,https://img.a.transfermarkt.technology/portrait/header/149650-1475756997.jpg?lm=1,https://www.transfermarkt.co.uk/rafael-veloso/profil/spieler/149650,PO1,CF Os Belenenses
149810,Matija,Boben,Matija Boben,2018,1083,matija-boben,Slovenia,Ljubljana,Slovenia,1994-02-26,Centre-Back,Defender,right,191.0,325000.0,500000.0,2023-06-30 00:00:00,MSC GROUP,https://img.a.transfermarkt.technology/portrait/header/149810-1570170608.jpg?lm=1,https://www.transfermarkt.co.uk/matija-boben/profil/spieler/149810,RU1,FK Rostov
152517,Ricardo,Ippel,Ricardo Ippel,2014,403,ricardo-ippel,Netherlands,Hank,Netherlands,1990-08-31,Central Midfield,Midfield,right,178.0,,350000.0,2024-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/152517-1418921649.jpg?lm=1,https://www.transfermarkt.co.uk/ricardo-ippel/profil/spieler/152517,NL1,Willem II Tilburg
153538,André,Bjerregaard,André Bjerregaard,2016,2414,andre-bjerregaard,,,Denmark,1991-09-03,Centre-Forward,Attack,right,188.0,,400000.0,,,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,https://www.transfermarkt.co.uk/andre-bjerregaard/profil/spieler/153538,DK1,AC Horsens
155202,Piotr,Parzyszek,Piotr Parzyszek,2017,1269,piotr-parzyszek,Poland,Toruń,Poland,1993-09-08,Centre-Forward,Attack,both,191.0,300000.0,1000000.0,2024-06-30 00:00:00,Forza Sports Group,https://img.a.transfermarkt.technology/portrait/header/155202-1602878296.jpg?lm=1,https://www.transfermarkt.co.uk/piotr-parzyszek/profil/spieler/155202,NL1,PEC Zwolle
155396,Cláudio,Ramos,Cláudio Ramos,2023,720,claudio-ramos,Portugal,Viseu,Portugal,1991-11-16,Goalkeeper,Goalkeeper,right,183.0,1500000.0,2000000.0,2024-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/155396-1606395113.png?lm=1,https://www.transfermarkt.co.uk/claudio-ramos/profil/spieler/155396,PO1,FC Porto
155960,Lukas,Spalvis,Lukas Spalvis,2015,1053,lukas-spalvis,Lithuania,Vilnius,Lithuania,1994-07-27,Centre-Forward,Attack,left,189.0,,2000000.0,,,https://img.a.transfermarkt.technology/portrait/header/155960-1516652431.jpg?lm=1,https://www.transfermarkt.co.uk/lukas-spalvis/profil/spieler/155960,DK1,Aalborg BK
156751,Ian,McShane,Ian McShane,2018,465,ian-mcshane,Scotland,Bellshill,Scotland,1992-12-20,Central Midfield,Midfield,left,175.0,,300000.0,2023-05-31 00:00:00,14 Sports Management,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,https://www.transfermarkt.co.uk/ian-mcshane/profil/spieler/156751,SC1,St. Mirren FC
157125,Laurent,Henkinet,Laurent Henkinet,2023,3057,laurent-henkinet,Belgium,Rocourt,Belgium,1992-09-14,Goalkeeper,Goalkeeper,right,188.0,350000.0,600000.0,2026-06-30 00:00:00,MLA Management,https://img.a.transfermarkt.technology/portrait/header/157125-1608911992.jpg?lm=1,https://www.transfermarkt.co.uk/laurent-henkinet/profil/spieler/157125,BE1,Standard Liège
157387,Anthony,D'Alberto,Anthony D'Alberto,2022,678,anthony-dalberto,Zaire,Lubumbashi,Belgium,1994-10-13,Right-Back,Defender,right,178.0,300000.0,600000.0,2024-06-30 00:00:00,LUPUS,https://img.a.transfermarkt.technology/portrait/header/157387-1537361006.png?lm=1,https://www.transfermarkt.co.uk/anthony-dalberto/profil/spieler/157387,DK1,Aarhus GF
157543,Dimitrios,Kourbelis,Dimitrios Kourbelis,2023,449,dimitrios-kourbelis,Greece,Tripoli,Greece,1993-11-02,Defensive Midfield,Midfield,right,181.0,1500000.0,2000000.0,2025-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/157543-1695129954.png?lm=1,https://www.transfermarkt.co.uk/dimitrios-kourbelis/profil/spieler/157543,TR1,Trabzonspor
157907,Doneil,Henry,Doneil Henry,2016,2414,doneil-henry,Canada,"North York, Ontario",Canada,1993-04-20,Centre-Back,Defender,right,188.0,500000.0,800000.0,,KSM,https://img.a.transfermarkt.technology/portrait/header/157907-1678625016.jpg?lm=1,https://www.transfermarkt.co.uk/doneil-henry/profil/spieler/157907,DK1,AC Horsens
158623,Cyrus,Christie,Cyrus Christie,2020,931,cyrus-christie,England,Coventry,Ireland,1992-09-30,Right-Back,Defender,right,188.0,1200000.0,3500000.0,2024-06-30 00:00:00,ARETÉ,https://img.a.transfermarkt.technology/portrait/header/158623-1464869013.jpg?lm=1,https://www.transfermarkt.co.uk/cyrus-christie/profil/spieler/158623,GB1,Fulham FC
159123,Kasper Lynge,Nielsen,Kasper Lynge Nielsen,2017,5818,kasper-lynge-nielsen,,,Denmark,1991-01-22,Centre-Forward,Attack,,181.0,,100000.0,,,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,https://www.transfermarkt.co.uk/kasper-lynge-nielsen/profil/spieler/159123,DK1,Hobro IK
159773,Pablo,Ceppelini,Pablo Ceppelini,2012,1390,pablo-ceppelini,Uruguay,Montevideo,Uruguay,1991-09-11,Attacking Midfield,Midfield,right,179.0,700000.0,3000000.0,,,https://img.a.transfermarkt.technology/portrait/header/159773-1580830395.jpg?lm=1,https://www.transfermarkt.co.uk/pablo-ceppelini/profil/spieler/159773,IT1,Cagliari Calcio
159902,Amato,Ciciretti,Amato Ciciretti,2018,130,amato-ciciretti,Italy,Roma,Italy,1993-12-31,Right Winger,Attack,left,170.0,400000.0,3000000.0,2023-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/159902-1608096495.png?lm=1,https://www.transfermarkt.co.uk/amato-ciciretti/profil/spieler/159902,IT1,Parma Calcio 1913
160182,,José Ángel,José Ángel,2014,1531,jose-angel,Spain,Salamanca,Spain,1989-03-02,Centre-Back,Defender,right,187.0,200000.0,400000.0,2023-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,https://www.transfermarkt.co.uk/jose-angel/profil/spieler/160182,ES1,Elche CF
160567,Thibault,Moulin,Thibault Moulin,2019,128,thibault-moulin,France,Flers,France,1990-01-13,Central Midfield,Midfield,right,174.0,,2000000.0,2024-06-30 00:00:00,Polish Sports Group,https://img.a.transfermarkt.technology/portrait/header/160567-1615128430.png?lm=1,https://www.transfermarkt.co.uk/thibault-moulin/profil/spieler/160567,GR1,AO Xanthi
160839,Konstantinos,Triantafyllou,Konstantinos Triantafyllou,2013,7185,konstantinos-triantafyllou,Greece,Ptolemaida,Greece,1991-04-02,Central Midfield,Midfield,right,177.0,,500000.0,2023-06-30 00:00:00,Tigerjumpsports LTI,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,https://www.transfermarkt.co.uk/konstantinos-triantafyllou/profil/spieler/160839,GR1,Panthrakikos Komotini
